user_id,leaning,label,no_videos,leaning_avg,user_name,authorstats_following,authorstats_followers,authorstats_heart,authorstats_videos,authorstats_diggs,no_of_hashtags,no_of_unique_hashtags
3124775,3.0,pro,2,1.5,mistress_mortis,45.0,30230.0,4800000,140.0,3160.0,10,5
3137979,0.0,neutral,1,0.0,giadaventurini,16.0,16560.0,9100000,52.0,641.0,4,4
3139578,0.0,neutral,1,0.0,chartsell,31.0,46.0,3726,9.0,99.0,1,1
3150919,1.5,pro,1,1.5,11espi,541.0,126400.0,2700000,183.0,22400.0,4,4
3164286,0.0,neutral,1,0.0,misspettygang,42.0,522.0,36800,332.0,4610.0,3,3
3170372,1.0,pro,1,1.0,pitchingmyperfect,10.0,569.0,229900,3.0,1740.0,9,9
3172774,0.0,neutral,1,0.0,lullbabyy24,965.0,5490.0,523600,15.0,3700.0,3,3
3176108,0.0,neutral,1,0.0,vladlena.avigail,6.0,1710.0,286600,17.0,65.0,7,6
3189730,-0.5,con,1,-0.5,nicoleleal,36.0,1579.0,16200,138.0,1642.0,7,7
3190332,0.0,neutral,1,0.0,bconwayy,82.0,1790.0,83600,5.0,914.0,6,6
3200327,1.5,pro,1,1.5,sarah.joyce,340.0,21400.0,727200,37.0,19600.0,4,4
3201420,0.5,pro,1,0.5,sinnforthewinn,437.0,3670.0,577200,6.0,912.0,5,5
3207591,0.0,neutral,1,0.0,hungerbro_sam,66.0,417200.0,10300000,190.0,3153.0,3,3
3209953,-4.5,con,3,-1.5,skeeterdee,3941.0,3962.0,31300,163.0,13700.0,14,9
3210099,6.0,pro,3,2.0,kassinel,1832.0,4561.0,122000,26.0,40800.0,12,5
3222876,-1.0,con,1,-1.0,cracky933,214.0,3131.0,15100,10.0,3260.0,4,4
3226663,2.5,pro,1,2.5,lesbeandyke,903.0,60100.0,1400000,196.0,82200.0,7,7
3233257,-2.0,con,1,-2.0,lacyphifer,521.0,545.0,2000,6.0,31900.0,4,4
3236556,0.0,neutral,1,0.0,kenteaseaware,66.0,92.0,7759,27.0,681.0,6,6
3261504,0.0,neutral,3,0.0,arxo.jamey,39.0,23.0,2660,43.0,1430.0,3,2
3276116,0.0,neutral,1,0.0,sienarodarte,90.0,449500.0,11400000,323.0,36900.0,4,4
3280826,0.0,neutral,1,0.0,joycewert,2.0,17380.0,7100000,56.0,255.0,4,4
3296023,0.0,neutral,1,0.0,tretyn_g,33.0,352.0,263300,6.0,1630.0,9,9
3325838,0.0,neutral,1,0.0,ryleexjacobs,53.0,54160.0,16700000,127.0,4640.0,3,3
3328733,0.0,neutral,1,0.0,queen_sii_,127.0,130.0,236400,1.0,1640.0,1,1
3344006,1.5,pro,2,0.75,itsmarissabraah,38.0,16260.0,3400000,73.0,184.0,14,12
3363920,2.0,pro,3,0.6666666666666666,ebunnie_,39.0,9430.0,3300000,63.0,6270.0,23,10
3370904,1.0,pro,1,1.0,alondra.sewell,61.0,271200.0,6400000,158.0,2788.0,4,4
3394896,2.0,pro,1,2.0,camrynbrandow,413.0,77.0,11000,15.0,5620.0,4,4
3398065,4.5,pro,3,1.5,imjessjackson,5617.0,779600.0,26900000,1763.0,9872.0,9,3
3403570,4.0,pro,1,4.0,scene.riot,306.0,48500.0,1500000,671.0,46800.0,12,12
3437190,1.0,pro,1,1.0,denzelcrispy,11.0,50640.0,11200000,35.0,205.0,11,11
3441482,0.0,neutral,1,0.0,kadeemgreen,321.0,26.0,1096,16.0,284.0,1,1
3442648,0.5,pro,1,0.5,enviousoddyva,135.0,755.0,49500,66.0,1330.0,4,4
3443583,0.5,pro,1,0.5,www.bigfatjuicy.com,135.0,2332.0,597300,308.0,105100.0,2,2
3451032,-3.5,con,3,-1.1666666666666667,nishy.xoxoxo,81.0,143.0,9055,1.0,308.0,22,12
3497876,0.5,pro,1,0.5,matdog_,783.0,4304.0,307800,646.0,25400.0,6,6
3499679,2.0,pro,2,1.0,momiana95,2.0,2150.0,66600,9.0,5.0,8,4
3528358,-3.0,con,3,-1.0,therealbentaylor,1159.0,33200.0,261700,97.0,22700.0,34,15
3537176,0.0,neutral,1,0.0,vote4sydro,178.0,13820.0,4300000,143.0,5660.0,1,1
3544451,1.5,pro,1,1.5,elijahdaniel,342.0,693200.0,30400000,261.0,3705.0,3,3
3545799,0.5,pro,1,0.5,sammythegodd,1.0,88.0,4643,1.0,73.0,5,5
3545865,-7.0,con,5,-1.4,ashleighbrass,170.0,3317.0,26800,10.0,3397.0,51,19
3554666,2.0,pro,1,2.0,riana206,95.0,46.0,280,11.0,10400.0,5,5
3557365,0.0,neutral,1,0.0,bitsmith08,200.0,11.0,419,3.0,647.0,1,1
3568831,0.0,neutral,1,0.0,jaydeemichelle,49.0,3170.0,1000000,16.0,4990.0,1,1
3576061,-1.0,con,1,-1.0,whorefordrugaddicts,547.0,1092.0,113600,81.0,107900.0,4,4
3603580,1.0,pro,1,1.0,blessedmama23,1228.0,11700.0,98100,784.0,7573.0,7,7
3615580,2.0,pro,1,2.0,whotfisemaleighbarsz,526.0,3125.0,16500,214.0,8750.0,9,9
3617514,3.0,pro,2,1.5,brittanyology,122.0,521.0,60900,32.0,2920.0,11,9
3617902,0.0,neutral,1,0.0,zo2hard,14.0,5110.0,1400000,15.0,194.0,3,3
3621021,1.0,pro,3,0.3333333333333333,iamdestinykayy,208.0,47180.0,16100000,336.0,6620.0,9,4
3627247,-1.0,con,1,-1.0,ramonkoehler,95.0,108200.0,4400000,365.0,967.0,1,1
3634368,6.0,pro,4,1.5,faithsorad,1046.0,219000.0,11500000,743.0,142200.0,28,12
3638382,1.0,pro,1,1.0,mytr4n,90.0,25700.0,242000,9.0,5789.0,2,2
3654291,0.0,neutral,1,0.0,paulina_ocampo,21.0,5860.0,1500000,34.0,712.0,5,5
3665686,0.0,neutral,1,0.0,lauren1102iverson,376.0,103.0,458,5.0,7070.0,1,1
3699061,0.5,pro,1,0.5,sarahmagusara,298.0,16100000.0,868200000,1332.0,2147.0,1,1
3706804,0.0,neutral,1,0.0,corrlinkss,16.0,1750.0,663000,15.0,1780.0,2,2
3709236,4.5,pro,2,2.25,sincerelystephanie,125.0,377200.0,6900000,383.0,6069.0,14,12
3711970,0.5,pro,1,0.5,zahryah,12.0,173300.0,2900000,9.0,6125.0,5,5
3712485,2.0,pro,1,2.0,beansbeansbeansbeansbea,84.0,1082.0,56000,184.0,33000.0,11,11
3718024,0.0,neutral,1,0.0,kimmie420xoxo,31.0,180.0,41500,95.0,1060.0,1,1
3719898,0.0,neutral,1,0.0,unknnown98,8.0,484.0,237900,21.0,3540.0,8,8
3731242,0.5,pro,1,0.5,jttwok,17.0,65.0,3614,6.0,202.0,4,4
3748661,-1.0,con,1,-1.0,stayzooted420,1188.0,27800.0,473100,3471.0,9207.0,5,5
3759608,1.0,pro,2,0.5,edicross,132.0,1220.0,324200,9.0,1740.0,3,3
3775677,4.5,pro,3,1.5,1994toyotacamry,183.0,4137.0,284600,11.0,9863.0,15,5
3776985,1.5,pro,1,1.5,fatima.alubaidy,846.0,7577.0,248300,365.0,23000.0,6,6
3791724,0.0,neutral,1,0.0,kdfiz876,42.0,161.0,13900,16.0,1200.0,8,8
3814465,0.5,pro,2,0.25,thebluntedguy420,136.0,549.0,41000,36.0,1230.0,20,16
3817329,0.0,neutral,1,0.0,aaliyah_365,45.0,936.0,137700,21.0,1670.0,3,3
3831091,1.5,pro,1,1.5,h0tcheetogirll,320.0,35300.0,1700000,706.0,16000.0,6,6
3836146,0.5,pro,1,0.5,iamcharlez,951.0,1300000.0,31100000,2123.0,129900.0,5,5
3842022,-0.5,con,1,-0.5,dez.erae,691.0,23800.0,268000,913.0,20300.0,4,4
3842686,3.0,pro,2,1.5,djwenjay,4975.0,5387.0,12900,249.0,1793.0,7,5
3850247,1.5,pro,1,1.5,king.cullen,160.0,8260.0,32900,566.0,28300.0,4,4
3850422,0.0,neutral,1,0.0,rebeccatorres2,14.0,93.0,67300,34.0,56.0,1,1
3850429,0.5,pro,1,0.5,hannahshorrr,264.0,9355.0,673300,36.0,17200.0,3,3
3889084,0.5,pro,1,0.5,mauriiceewhiitee,29.0,288.0,98700,6.0,1500.0,3,3
3893331,0.5,pro,1,0.5,itslilyrose,90.0,1200000.0,101800000,2897.0,29800.0,2,2
3899611,1.0,pro,1,1.0,lexsogoofy_,71.0,13700.0,434800,205.0,7641.0,7,7
3916017,2.0,pro,2,1.0,tracifrancis13,178.0,1407.0,77600,5.0,13500.0,16,8
3922726,2.0,pro,2,1.0,tythecrazyguy,575.0,1100000.0,36600000,773.0,70800.0,22,11
3924518,0.0,neutral,1,0.0,yourfavoriteitalian,54.0,51.0,4736,44.0,1470.0,1,1
3924859,2.5,pro,1,2.5,cowgirl.th0t,513.0,12300.0,343300,35.0,63800.0,5,5
3926326,0.0,neutral,1,0.0,patricia._.caroline,90.0,16310.0,524800,11.0,2580.0,1,1
3929026,0.0,neutral,1,0.0,kayleelight,4.0,5020.0,621800,2.0,45.0,3,3
3960616,0.0,neutral,1,0.0,tiiffannnny.w,44.0,4300.0,145100,15.0,973.0,1,1
3988380,2.5,pro,1,2.5,sassy.b,236.0,5805.0,358600,47.0,7172.0,5,5
4018663,0.5,pro,1,0.5,shaybencosme,20.0,833.0,409200,40.0,102.0,3,3
4020151,1.5,pro,1,1.5,kayleemalcolm,392.0,99400.0,1800000,149.0,4871.0,3,3
4040876,0.0,neutral,1,0.0,cinniboowho,274.0,95.0,14800,91.0,1160.0,3,3
4041175,0.5,pro,1,0.5,michaelgilgan,310.0,1100000.0,37800000,1033.0,28200.0,9,9
4049294,0.0,neutral,1,0.0,nicholasmalverty,10.0,154.0,25400,,75.0,8,8
4063255,0.5,pro,1,0.5,lilkaaaykay,15.0,1040.0,333000,13.0,420.0,1,1
4068762,1.0,pro,1,1.0,legz5349,361.0,5550.0,880800,17.0,559.0,10,10
4078976,0.5,pro,1,0.5,missjohnsonifyounasty,34.0,999.0,203400,12.0,159.0,9,9
4090217,0.0,neutral,1,0.0,richsprite,180.0,11300.0,618800,49.0,5660.0,9,9
4095059,0.0,neutral,2,0.0,1luvroyalty,174.0,256.0,24400,196.0,313.0,6,5
4116747,1.5,pro,1,1.5,jaylemmz,419.0,4410.0,214100,12.0,10100.0,3,3
4118335,0.0,neutral,1,0.0,cheydabaddest,42.0,926.0,231400,29.0,3060.0,10,10
4136290,1.5,pro,2,0.75,hotpinkshade,139.0,84.0,5106,11.0,324.0,12,9
4138732,0.0,neutral,1,0.0,shelbs.ryder,812.0,4670.0,633000,117.0,18390.0,2,2
4189287,0.5,pro,1,0.5,certified.jxi,265.0,17200.0,773300,1.0,32500.0,3,3
4206899,0.5,pro,1,0.5,bigbellacrystals,43.0,41.0,3184,7.0,345.0,5,4
4206921,0.0,neutral,1,0.0,francisryn,401.0,9590.0,3800000,615.0,14540.0,1,1
4206986,0.0,neutral,1,0.0,marbledrosedragon,73.0,10.0,1007,3.0,2930.0,1,1
4210742,-8.0,con,7,-1.1428571428571428,southernblond,3541.0,104200.0,2100000,628.0,62100.0,78,22
4232742,6.0,pro,3,2.0,jaedenjohnson2,1344.0,7662.0,291800,377.0,98600.0,28,12
4245524,-0.5,con,1,-0.5,a.warwick926,879.0,562.0,14600,27.0,1120.0,4,4
4258265,0.0,neutral,1,0.0,b.schluessler,49.0,5210.0,697300,299.0,1330.0,5,5
4267734,0.0,neutral,1,0.0,ateammama1,450.0,339.0,26700,48.0,303.0,2,2
4276121,1.5,pro,1,1.5,thedylanmiller,782.0,572700.0,21600000,316.0,41000.0,5,5
4277732,0.5,pro,1,0.5,zariahunter_,35.0,242.0,41100,33.0,4800.0,6,6
4284643,0.5,pro,1,0.5,sunnymssunshine,131.0,237.0,9277,3.0,1310.0,2,2
4298078,6.0,pro,3,2.0,gorgeousganja,332.0,1892.0,373000,29.0,22400.0,24,8
4299736,0.0,neutral,1,0.0,tiffany_chandler10,64.0,1720.0,93800,21.0,658.0,1,1
4325222,0.0,neutral,1,0.0,mearicalabbao,5.0,2.0,48,1.0,1200.0,1,1
4349739,0.0,neutral,1,0.0,hisshina,6.0,57780.0,7500000,131.0,650.0,1,1
4350306,0.0,neutral,1,0.0,reiley.michelle,175.0,23.0,3082,5.0,826.0,4,4
4352956,1.5,pro,1,1.5,rocionajera,553.0,1100000.0,23400000,118.0,45500.0,3,3
4393813,0.5,pro,1,0.5,burberry.brii,75.0,496.0,1000000,15.0,4730.0,3,3
4428304,-2.0,con,2,-1.0,abbykisseberth,748.0,25900.0,817900,379.0,45600.0,14,7
4452237,0.5,pro,1,0.5,jaredgasco,27.0,2840.0,66500,3.0,7620.0,5,5
4455138,1.0,pro,1,1.0,itsluke,264.0,21000.0,3300000,304.0,7681.0,5,5
4483047,1.0,pro,1,1.0,allieharding,402.0,885900.0,11600000,388.0,20500.0,4,4
4485058,0.5,pro,1,0.5,sicko2005,87.0,24490.0,6900000,266.0,13130.0,1,1
4498409,0.5,pro,1,0.5,bryzarmy,163.0,551.0,16500,39.0,84.0,8,8
4507274,1.5,pro,2,0.75,miracolada,26.0,6060.0,3000000,17.0,8820.0,12,11
4520482,-1.0,con,1,-1.0,d_scoggins,581.0,26400.0,233600,26.0,14400.0,7,7
4564924,3.0,pro,1,3.0,ogamerica,468.0,11400.0,192200,21.0,10300.0,7,7
4570971,0.0,neutral,1,0.0,brendaelizabethma,63.0,1570.0,445900,9.0,213.0,4,4
4582056,0.5,pro,1,0.5,london_bridges_the_gap,5.0,38.0,4296,1.0,72.0,8,8
4596926,-2.0,con,2,-1.0,kaylynmillen,455.0,167.0,470,17.0,1242.0,16,9
4601914,0.0,neutral,1,0.0,keviinrivera,266.0,1300.0,46500,12.0,292.0,3,3
4632655,0.0,neutral,1,0.0,mulattobbw912,296.0,979.0,72400,26.0,1080.0,1,1
4647849,0.0,neutral,2,0.0,nicole8908,49.0,6240.0,946800,5.0,2130.0,20,17
4653183,0.0,neutral,2,0.0,calvinaustin2,919.0,5840.0,800600,87.0,3780.0,6,4
4657971,-0.5,con,1,-0.5,ladyblade,329.0,2090.0,330100,43.0,640.0,4,4
4695044,0.0,neutral,1,0.0,bkaari,52.0,26140.0,4800000,50.0,2440.0,3,3
4706166,0.0,neutral,1,0.0,thehometownlady,705.0,3250.0,176800,116.0,948.0,1,1
4724173,4.5,pro,3,1.5,isaiahsbaconn,768.0,2000000.0,43200000,745.0,45500.0,6,2
4730720,-0.5,con,1,-0.5,jasminecarissa_3,515.0,4924.0,37400,85.0,3647.0,6,6
4745915,-1.0,con,1,-1.0,aaarmandooo,125.0,8030.0,2000000,28.0,976.0,3,3
4746935,0.5,pro,1,0.5,billypaige,18.0,5.0,212,1.0,35.0,3,3
4752818,0.5,pro,1,0.5,lulpj__,396.0,38600.0,549000,37.0,28300.0,6,6
4771160,0.5,pro,1,0.5,sharifshrestha,10.0,140.0,67100,13.0,142.0,3,3
4780621,1.5,pro,1,1.5,mizzko,33.0,539400.0,4800000,111.0,286.0,3,3
4782264,0.0,neutral,1,0.0,dagem.19,7.0,2770.0,353500,2.0,829.0,7,7
4803656,0.5,pro,1,0.5,_princesslola_,46.0,291.0,22900,2.0,5700.0,3,3
4816836,0.0,neutral,1,0.0,dlt.danii,119.0,859.0,330900,33.0,3760.0,1,1
4826993,-2.0,con,1,-2.0,jonathanedge,657.0,2161.0,14300,37.0,7063.0,5,5
4841560,1.5,pro,1,1.5,mom.is.goth,155.0,340.0,26200,141.0,3350.0,8,8
4841695,-3.0,con,4,-0.75,redboyhickibilly,769.0,1300000.0,53300000,714.0,5061.0,30,13
4855799,3.0,pro,2,1.5,strawburrymurk,912.0,337.0,222400,43.0,16400.0,13,10
4856855,0.5,pro,1,0.5,dandrebrown3,2.0,2290.0,733900,10.0,5220.0,5,5
4866126,0.0,neutral,1,0.0,zayyuzumaki,46.0,671.0,758300,16.0,1050.0,3,3
4871679,2.5,pro,1,2.5,hannah.frrank,152.0,85600.0,1500000,290.0,3533.0,5,5
4881010,0.5,pro,1,0.5,pierochi,52.0,153200.0,4200000,139.0,39300.0,1,1
4894383,2.0,pro,2,1.0,yomainj,665.0,85900.0,2300000,164.0,37600.0,12,6
4900717,-18.5,con,50,-0.37,bodittle,158.0,499300.0,16600000,567.0,8412.0,483,120
4912249,0.0,neutral,1,0.0,kelsifrazier,168.0,11.0,283,1.0,387.0,1,1
4921326,1.0,pro,1,1.0,dreammocha,36.0,708.0,707700,23.0,358.0,5,5
4938434,0.0,neutral,1,0.0,blacqswan,,13900.0,2700000,18.0,1520.0,3,3
4958284,0.5,pro,1,0.5,sleazzyy,37.0,78.0,24400,4.0,1820.0,4,4
4976539,0.0,neutral,1,0.0,dakota.266,43.0,239.0,28700,23.0,4310.0,2,2
4979838,0.5,pro,1,0.5,saisai18,23.0,7230.0,583800,79.0,1120.0,8,8
4990301,1.5,pro,1,1.5,imscaredofnailfiles,1767.0,27200.0,232300,133.0,14200.0,2,2
4995740,0.5,pro,2,0.25,alenciamoniqueday,136.0,16880.0,1700000,71.0,825.0,6,6
4999514,0.0,neutral,1,0.0,constancefelton,33.0,425.0,229800,14.0,1320.0,1,1
5016413,1.0,pro,2,0.5,wallflowerkitten,479.0,3250.0,194700,139.0,2530.0,5,4
5018179,0.0,neutral,1,0.0,drippyy.dallas,185.0,83670.0,61400000,263.0,22840.0,1,1
5020555,0.5,pro,1,0.5,pandaamanda1,10.0,1.0,331,4.0,79.0,3,3
5040928,0.0,neutral,1,0.0,trinitymadaline,107.0,12880.0,3400000,53.0,1620.0,1,1
5058536,2.5,pro,4,0.625,yeahitstyg,992.0,5100000.0,161900000,3863.0,53600.0,5,2
5070790,1.0,pro,1,1.0,baileyteasley,3.0,525.0,66900,1.0,1700.0,4,4
5097272,0.0,neutral,1,0.0,alexisrose1,14.0,12110.0,3600000,220.0,5140.0,8,8
5109188,-1.0,con,1,-1.0,elijahwheeler8,95.0,290.0,545,7.0,1269.0,5,5
5116368,0.5,pro,1,0.5,mecca.morphosis,387.0,60900.0,1000000,198.0,4708.0,8,8
5151138,0.5,pro,1,0.5,taylorcoit,146.0,24740.0,9900000,235.0,6090.0,2,2
5188180,0.0,neutral,1,0.0,destinygorqeous,33.0,478.0,10900,3.0,37.0,6,5
5202016,2.0,pro,2,1.0,alice.adarkwa,230.0,10400.0,774400,198.0,33600.0,12,6
5203320,-1.0,con,2,-0.5,morgschuma,281.0,42600.0,406300,94.0,6480.0,8,4
5204184,-1.0,con,3,-0.3333333333333333,conservative_conley,168.0,8003.0,124300,171.0,3451.0,39,24
5207770,1.0,pro,1,1.0,vburgos713,174.0,117100.0,2000000,193.0,52500.0,3,3
5222283,1.5,pro,1,1.5,paulinat,340.0,3100000.0,163900000,638.0,10300.0,2,2
5223567,0.0,neutral,1,0.0,mikej_official,11.0,260.0,36300,64.0,48.0,1,1
5225754,7.5,pro,3,2.5,yara.hamzeh,146.0,4547.0,484500,59.0,12900.0,15,5
5232404,0.0,neutral,1,0.0,serjeyofficial,16.0,4320.0,99400,6.0,288.0,8,8
5237909,-1.5,con,2,-0.75,jermaineivory,874.0,1499.0,6111,112.0,2112.0,21,17
5241138,0.5,pro,1,0.5,blackveilhorizon,1495.0,56900.0,3300000,745.0,11400.0,3,3
5248370,0.0,neutral,1,0.0,aaronwilliams13,37.0,41500.0,323000,20.0,2408.0,9,9
5270532,0.5,pro,1,0.5,man_like_shabz,957.0,127400.0,2600000,750.0,4018.0,3,3
5276927,0.0,neutral,1,0.0,shattbader,12.0,24510.0,5000000,14.0,1380.0,1,1
5281359,0.0,neutral,1,0.0,bugtivities,50.0,136.0,121800,57.0,9130.0,1,1
5323484,0.5,pro,1,0.5,chrissyhq4,107.0,31.0,1506,7.0,245.0,6,6
5333983,0.0,neutral,1,0.0,myasiaaasiaa,4.0,2030.0,188300,15.0,484.0,7,6
5336234,0.5,pro,1,0.5,electracute,46.0,45990.0,7500000,186.0,3270.0,1,1
5344483,1.5,pro,1,1.5,iamleeboi,9.0,3458.0,290500,21.0,201.0,8,8
5357532,0.0,neutral,1,0.0,rodneymason,180.0,1830.0,168500,21.0,130.0,10,10
5374226,0.0,neutral,1,0.0,chasidyl,188.0,524.0,25600,49.0,439.0,1,1
5374632,0.0,neutral,1,0.0,m_pena22,417.0,17.0,424,2.0,3110.0,1,1
5393138,0.0,neutral,1,0.0,limitlesslance,6.0,14020.0,3300000,67.0,593.0,1,1
5421516,0.0,neutral,1,0.0,fundaflores,57.0,33.0,5524,11.0,1670.0,9,9
5428803,-1.0,con,2,-0.5,akelley5145,227.0,28500.0,248500,68.0,27100.0,13,7
5441511,0.0,neutral,1,0.0,tmzerrr,272.0,55.0,3307,56.0,2230.0,1,1
5443263,1.0,pro,1,1.0,williamdeleon,198.0,8300.0,964700,86.0,3810.0,5,5
5443753,1.5,pro,1,1.5,caitie2cute,875.0,4510.0,179500,179.0,26700.0,7,7
5476707,1.0,pro,1,1.0,nyc.hazel_,14.0,3103.0,454200,42.0,4183.0,5,5
5477732,-0.5,con,1,-0.5,casidystarbird,513.0,11600.0,89400,41.0,3866.0,8,8
5496090,0.5,pro,1,0.5,takingthecab,65.0,97.0,10500,12.0,2480.0,1,1
5509361,1.0,pro,1,1.0,adamdrivertopfans,6.0,1561.0,53500,22.0,153.0,7,7
5510364,3.0,pro,1,3.0,curlytiana,281.0,21600.0,998400,417.0,43600.0,8,8
5510724,2.0,pro,1,2.0,kris1018,80.0,27600.0,142500,40.0,246.0,6,6
5546604,0.5,pro,1,0.5,asianbish666,65.0,9.0,1359,5.0,3030.0,4,4
5547724,0.5,pro,1,0.5,ursy03,1692.0,3147.0,103300,774.0,225900.0,4,4
5557548,0.5,pro,1,0.5,beautifulweirdoz,31.0,22.0,2752,4.0,1450.0,2,2
5581195,1.5,pro,1,1.5,lyssyb123,107.0,168900.0,6700000,355.0,5338.0,2,2
5581596,0.0,neutral,1,0.0,autumn.kimble,32.0,10530.0,680300,52.0,1630.0,1,1
5600304,0.0,neutral,1,0.0,brookelewis0321,174.0,4940.0,261900,22.0,418.0,1,1
5633750,0.0,neutral,1,0.0,zuniyah,,3790.0,913700,7.0,32.0,3,3
5634296,-1.0,con,1,-1.0,firefighter192,979.0,28700.0,315500,153.0,31400.0,5,5
5635564,2.0,pro,1,2.0,candiswirlvu,279.0,53800.0,248400,85.0,3033.0,5,5
5643718,0.5,pro,1,0.5,theamandaabbott,87.0,725.0,145800,16.0,2070.0,6,6
5647037,2.0,pro,1,2.0,miszlovelymariah,164.0,67.0,5993,43.0,799.0,5,5
5651542,-1.0,con,1,-1.0,thedemxns,120.0,804.0,23500,97.0,2036.0,6,6
5675063,0.0,neutral,1,0.0,jennasinatra,7.0,75350.0,46800000,56.0,481.0,3,3
5677229,1.5,pro,1,1.5,oompaloompabigbodyahh,336.0,6944.0,374800,208.0,15400.0,4,4
5680375,0.0,neutral,1,0.0,amandamarshall52,279.0,209.0,16600,35.0,1670.0,4,4
5705298,1.0,pro,1,1.0,caitlyntaylor3,143.0,2870.0,136200,14.0,468.0,5,5
5714468,0.0,neutral,1,0.0,donnyanegera,41.0,1110.0,181900,24.0,1420.0,4,4
5719804,-1.0,con,1,-1.0,walker.d21,96.0,1854.0,21200,35.0,122800.0,9,9
5723291,1.0,pro,2,0.5,benedte,214.0,620600.0,28500000,228.0,35200.0,8,5
5725221,0.0,neutral,1,0.0,softball_momo_8,841.0,384.0,18900,36.0,3140.0,4,4
5734306,0.0,neutral,1,0.0,samthesweetest,1000.0,69.0,1805,7.0,8300.0,1,1
5759489,0.0,neutral,1,0.0,_nurse.mom.boss_,988.0,993.0,121700,28.0,1500.0,5,5
5780452,1.0,pro,1,1.0,dismalmelancholy,317.0,1860.0,385300,522.0,14110.0,4,4
5812887,0.0,neutral,1,0.0,jasminxlovely,95.0,69.0,7750,7.0,2150.0,1,1
5826778,4.5,pro,3,1.5,aaliyahmarais,330.0,647300.0,27700000,1137.0,2835.0,11,9
5828193,0.0,neutral,1,0.0,iamdimee,35.0,4060.0,925300,109.0,1810.0,6,6
5829950,0.5,pro,1,0.5,genzooted,66.0,8547.0,950700,109.0,6074.0,3,3
5831967,0.5,pro,1,0.5,charlidamelio,1062.0,96600000.0,0,1635.0,6276.0,1,1
5835449,-1.5,con,2,-0.75,maljade,122.0,55000.0,1600000,213.0,30600.0,13,11
5854055,3.5,pro,3,1.1666666666666667,kharma2515,7.0,2350.0,1400000,24.0,564.0,24,18
5860899,0.5,pro,1,0.5,hadealspeaks,1012.0,100200.0,3400000,192.0,18900.0,3,3
5879353,1.5,pro,2,0.75,splack,22.0,2500000.0,29600000,248.0,596.0,15,13
5883652,1.5,pro,1,1.5,lishhhhaa,92.0,8.0,735,,721.0,7,7
5884350,1.0,pro,1,1.0,emmaduncan6,340.0,37.0,730,4.0,2800.0,3,3
5911124,1.0,pro,1,1.0,momma_bear_962,59.0,44.0,9956,24.0,505.0,7,7
5913958,0.0,neutral,1,0.0,jacksalll,37.0,5140.0,1200000,57.0,1790.0,1,1
5920711,0.0,neutral,1,0.0,tmara_zum,403.0,724.0,41800,39.0,1290.0,1,1
5922269,0.0,neutral,1,0.0,krazybeautiful2,405.0,60370.0,15400000,171.0,4720.0,10,10
5932039,0.0,neutral,1,0.0,papi.kilgore,31.0,39910.0,19800000,52.0,409.0,9,9
5994237,0.0,neutral,1,0.0,blusklues,23.0,49.0,373,10.0,20140.0,1,1
5995430,0.0,neutral,1,0.0,genuine_happiness_,633.0,100.0,8550,47.0,1610.0,1,1
5997197,0.5,pro,1,0.5,elissaholton,20.0,34.0,9813,42.0,1510.0,2,2
6018626,0.0,neutral,2,0.0,leroy.en,4.0,11320.0,4400000,59.0,906.0,12,9
6023905,8.5,pro,4,2.125,kaiu808,1475.0,11800.0,262900,527.0,69700.0,27,12
6025817,0.0,neutral,1,0.0,niyeriaimanelizab,93.0,82.0,6980,19.0,886.0,11,11
6042321,0.5,pro,1,0.5,theblackbruja,1883.0,29100.0,646800,385.0,10800.0,7,7
6044184,1.0,pro,1,1.0,itshashhh,21.0,12860.0,2100000,7.0,146.0,2,2
6063754,6.5,pro,4,1.625,justwannamakeusmile,311.0,3488.0,95500,219.0,2703.0,25,17
6070416,1.5,pro,1,1.5,cxxsha,13.0,9840.0,3600000,26.0,85.0,6,5
6073866,2.0,pro,1,2.0,l_lloydt.v,1116.0,5313.0,117900,254.0,40900.0,4,4
6086249,3.0,pro,2,1.5,tiedyecosplay,503.0,81400.0,1400000,1522.0,38800.0,8,4
6095114,0.0,neutral,1,0.0,noah_2277,120.0,271.0,45000,19.0,1260.0,3,3
6096898,0.5,pro,1,0.5,ambertonks,253.0,102.0,8956,17.0,1480.0,2,2
6124616,1.5,pro,1,1.5,toriplumacher,223.0,543.0,50100,313.0,47500.0,2,2
6125230,1.0,pro,1,1.0,faithkelsey,447.0,5199.0,243700,27.0,19800.0,6,6
6155564,1.5,pro,1,1.5,moonxflowerrrr,314.0,747.0,60400,80.0,6837.0,3,3
6162371,0.5,pro,1,0.5,_crybaby_ki_,261.0,158.0,66900,7.0,5330.0,2,2
6174923,0.5,pro,1,0.5,iamsabrina,133.0,23700.0,648200,574.0,21800.0,6,6
6177718,0.5,pro,1,0.5,zoelaverne,9356.0,17600000.0,1700000000,6137.0,93500.0,2,2
6179438,0.0,neutral,2,0.0,livingsonnet,251.0,17.0,1363,7.0,3910.0,2,1
6199653,0.5,pro,1,0.5,gothictrashpanda,1526.0,77500.0,968800,341.0,10700.0,11,11
6203325,0.0,neutral,1,0.0,pandapandapanda530,73.0,128.0,96500,76.0,981.0,2,2
6207504,0.5,pro,3,0.16666666666666666,datdudeprofficial,28.0,75.0,23700,14.0,441.0,28,19
6239329,2.0,pro,2,1.0,destorm,13.0,7400000.0,128200000,310.0,839.0,6,3
