video_id,nr_hashtags
6839663040468618501,4
6834469807195278598,9
6833623705067801862,4
6841560108112137477,2
6834928313392221445,3
6838336549864738054,5
6838233864096189702,4
6876173376554044677,6
6883947046672403713,5
6880972817546988806,10
6859412154311806214,10
6878044226681064710,9
6841928964592651525,4
6833394439440829702,2
6833493270895676678,5
6847904080459746566,4
6834705973073022214,12
6834223661034114309,6
6833426159263288581,7
6833697030074944773,9
6835284456203472133,6
6869920009980890373,5
6849804288693243142,8
6833529760275025158,9
6866383871148084486,9
6873130495035641094,2
6839534397075492101,8
6843454967961980165,7
6873746907970211074,5
6839684304117746949,9
6843739583486758150,10
6834489680281521413,9
6841877667701198086,10
6845291354315148550,7
6872963596322655494,6
6868070701153242373,6
6882210666149580038,5
6838413670188453126,5
6844035881242856709,4
6833857062364122374,5
6833483413832453381,9
6838650519225912581,2
6837238608915614981,6
6867860033871318278,10
6858606058676555013,6
6883283099103366406,7
6841212375605972230,8
6886716698561367302,7
6843983907986099461,5
6876288408919002374,5
6848591168331107589,8
6835019914311486726,4
6873954275974810886,5
6835019914311486726,4
6873954275974810886,5
6834544095147412742,9
6841779421486009606,8
6840126080733449478,5
6835217433691737350,4
6844242459753598214,9
6833981719901752582,3
6848045882852625669,8
6881797179191643398,4
6834950679576972550,2
6866488698133892357,2
6834735196634369286,3
6841919749941677317,5
6835010429257911557,2
6840001842961763590,9
6844684836007857414,9
6832244807386320133,6
6888764980754255110,7
6858498135455452421,7
6845775325557787910,6
6844617879606873350,2
6856088230131928326,4
6833959817602682118,6
6833516963411610886,5
6835012340052757765,4
6862900295668665606,7
6844927935657364742,11
6835395201108921606,4
6847594288335916294,4
6852081887603674374,4
6865595979853319430,7
6851761391565671686,4
6842257622071102725,4
6848716802348829957,6
6833820125553036549,6
6835016283642137862,4
6841189172615580933,4
6845531095853763845,6
6837448063301242117,6
6848869947855179014,7
6837740024704896262,6
6843446825102429445,8
6851370881965378822,9
6865251393343589638,3
6833344681904999686,8
6832610921614003462,3
6879076144558132486,7
6833500088023649542,5
6843245589245840646,7
6868062393352719621,7
6856957248699256069,8
6877641688240672006,11
6885049770952461574,4
6855655195389594886,10
6860320820787547397,9
6839166631231458566,8
6889534060570430726,3
6851135660498226438,7
6847191554122157317,9
6846903321731566854,8
6839791140355493126,4
6836787520437570821,5
6849928333862374661,6
6833764497539222790,7
6835076872775142662,8
6832695944404864262,9
6857552733772238082,6
6833782625828637957,7
6863965867265232134,8
6851688314148277509,8
6843789647420804357,4
6842453760460033286,5
6838231787106290950,5
6834701934138543365,3
6864313837890424069,6
6876846470507597061,9
6833065640052395269,10
6838708067962490117,7
6833399520261426438,8
6841070874964020486,11
6845673057772702982,7
6844544799886822661,8
6847904744556596486,5
6866893948397292806,9
6835364604948925701,7
6834478714806455557,12
6842601602201816326,4
6848642960163196166,8
6857933563418004742,7
6866628150718254341,5
6851544800194235654,4
6855019420272643334,7
6885012438870199558,5
6847647946025028869,12
6869293298096295170,7
6837304225366691078,6
6836451436071505157,4
6833609812786318598,6
6846023556761996550,4
6880128009806941446,9
6845751538380524805,7
6889592834551319814,9
6875766760327466246,3
6848561823558470917,5
6841074263705816325,8
6890558910063840517,3
6865864428517182725,7
6833465055997218054,4
6845813543065996550,8
6875774543441497350,2
6835220032151129350,5
6834475349749878022,9
6875353684251839749,4
6835618433346899206,8
6843738181318348037,9
6859769616323939589,7
6838269142378745093,6
6844636962222099717,6
6861788688523857158,7
6845695073577962757,13
6878039035382729990,4
6852006890621144325,3
6881694715373161733,11
6834272015348698374,9
6853046758746901765,8
6834250285108448517,3
6849003618817903878,5
6857939450505235717,5
6844574725792992518,6
6837804633944116486,8
6868646278536908037,6
6834526210861649157,4
6869803004590050566,6
6836753790973037830,7
6833515508554386694,5
6857279802609552645,3
6862177371273874693,11
6865868906238610694,7
6865868906238610694,7
6836128021489995013,10
6835563818244934917,7
6839625900003200261,5
6859224681556217094,6
6840911994552454405,6
6883187897818729733,8
6871056196300852485,5
6835648154097011973,7
6870534159903870214,7
6845922583104277765,3
6860893416990018822,5
6836127274085960966,6
6832268350190537989,7
6856866155517283590,5
6846141059018394886,7
6867168591565933826,3
6835356401762700550,3
6834568038457560325,6
6833561724591918342,8
6836260342356659461,8
6848998291330370822,4
6833597588562791685,10
6867607075065744646,6
6842671502756793605,9
6841641094652988677,9
6834471660993678597,10
6846118997184744709,4
6833390801570024710,6
6844738616837590277,2
6837271717036002566,6
6843191271482346758,9
6875433378091453697,6
6861008906278292741,7
6845050887707102470,7
6865072461583502597,3
6865980725913505030,11
6876396922001722630,5
6839734249126464774,9
6863204041980218630,8
6883600696537599237,8
6843806683118980357,3
6850087435804626181,1
6840046632516603141,5
6881977184307645702,5
6854025042053975302,8
6878383384113057029,5
6833479474776935685,8
6873496201455602949,4
6836501846652226821,6
6845510184652082437,8
6835234482593795333,7
6851373285372890373,5
6879153375489969414,7
6839784266973367557,8
6836649496328342790,6
6882526762266381569,3
6847158433611812102,7
6837625774422412550,6
6834140905323203846,4
6856981428060687621,7
6833433568018976005,2
6880660867386494213,6
6886144951202123013,3
6844703902110207238,9
6844611052437523717,5
6848727356648049926,6
6832952266480291078,4
6844044172186356997,5
6874029953399278853,7
6844591309114576134,11
6864980647522356486,8
6833501683507596550,5
6833776144597257478,7
6837388558232227077,5
6845339426277690629,8
6838646492073315589,12
6847465397348797702,9
6856369418331639045,6
6865504218346753285,10
6863389808820014342,4
6880200849541434630,9
6837787516054064390,9
6852215372674911494,8
6855460315115605253,3
6850484917093092614,13
6836997809204497669,10
6847259462001052933,8
6837487216583789830,4
6871527388728118530,9
6839324756815138054,5
6832919889674603782,11
6840303731909659910,3
6861113991087934725,10
6838242113289719046,5
6864823841307266309,12
6834663048347749637,6
6834256058677054726,8
6841881028336815366,4
6865018011720502533,5
6884036856095231238,5
6840693613333138693,6
6843727762398711046,11
6835011039084416262,8
6833095815796477190,6
6835701175929670917,5
6842863251819089157,9
6835240107948215557,8
6866467496166247686,6
6850231450294324486,5
6837801605362912518,3
6881502178842856706,7
6835796360369900806,3
6845772210922097925,2
6834103542391803141,9
6837485306783010053,5
6845510134102232325,2
6838090811645725958,8
6837443042207681797,9
6836095404640111877,6
6844633790707485958,2
6868336576091409670,5
6843652828951563525,10
6832164810982051077,6
6841682219602283782,6
6844232286972497157,10
6839302491411238149,5
6855315765936000261,10
6864554185531198726,9
6878392688241167621,5
6840661902129892613,5
6851741883362807045,7
6835605955527347461,8
6887631006355000582,4
6840947040826985733,7
6852843451394952454,5
6832582515547557126,8
6840978094749191430,8
6837548490395077894,11
6841934105232280837,8
6853664167375785221,7
6840210417936076038,10
6849769263302003973,1
6845179338606791941,8
6836230778704186630,5
6852450790074780933,7
6889232640352800006,9
6833336166134058246,3
6867957658528337157,5
6875792309926038790,1
6843486680301751557,11
6869485482745646341,3
6846800755924503813,8
6875345047399746822,5
6836799716693527814,7
6888559826671029510,5
6839253681003695365,8
6850388240478768390,8
6841681707150642437,5
6837305277730049286,5
6840950814039641350,9
6848009445335715078,5
6838234808968154374,5
6843212369817128197,9
6887679323285753094,12
6835765388626709766,5
6845180889882742021,13
6833376528722611461,6
6838468174371933446,6
6833904714074066181,4
6875900584424230149,9
6871537942578334982,9
6839357249110969605,6
6881742584620928262,8
6843140162612890885,8
6840195276997790981,5
6859473736752549126,7
6843955700180307205,4
6841062953324711174,3
6845468962407353605,6
6835244543613390086,9
6834316943361625349,8
6878806273152847110,6
6836465000853343494,4
6850094833994976517,7
6848796115798691078,10
6869417342783229190,4
6887649858489027845,5
6865818982264376581,5
6833600742457167109,3
6837253573953260805,10
6834957339095747846,4
6838371780961258758,3
6835842161464986886,6
6869988932105374982,6
6835088178819501318,8
6836931497245609221,4
6839779523773418758,9
6879239207265537286,4
6862390658544454918,9
6856413584772156678,5
6840888593968270598,6
6833610910473489670,2
6834576261776526598,11
6834955280359492870,4
6849913521724067078,5
6884291515166772485,5
6834615247844723974,7
6841495081795472646,7
6841495081795472646,7
6833469515846651142,8
6867265895346048262,3
6843633315275083013,12
6837835498036137222,6
6848299096961191173,10
6832761148870266118,6
6865677677211208966,6
6832746957652380934,5
6881030599277104390,7
6844148522070068486,8
6868369452128275718,4
6841893537127107846,6
6852290734754761990,4
6838226416635497733,6
6847785794573176070,6
6833839910667996421,8
6862333939139316998,7
6839724824718265605,9
6866630040109518086,5
6835272950418001157,5
6835330983756139782,5
6834138603916889350,7
6836607385667226886,6
6863292038788517126,8
6835205715104238853,5
6880169359596113157,6
6881786415844183301,8
6849524924583857413,4
6835623191969418502,6
6877688032451923202,7
6836357095764315397,3
6868351241735392518,7
6839713953078103302,8
6837348343027371269,9
6866436556832394502,7
6838294136924196101,4
6834558961681829125,10
6834223903741578501,6
6845320539259555078,8
6870141244102708486,3
6854775504579415301,3
6848124933826956550,3
6885450137620057349,4
6877755923746606342,8
6833390414393920774,5
6833085532319386885,3
6834594163288198406,5
6833791764265045254,4
6856881598651010309,6
6837118347159670022,12
6878402046383492357,8
6877287018041216262,6
6857242432359222534,5
6835286735736278278,8
6835158191886568709,2
6837132699786923269,5
6850921759357668614,7
6833412315254164742,3
6850086039520906502,5
6841208817364126981,6
6833453482297560326,3
6835283974462377221,6
6858709049974869254,8
6863078374412242182,7
6833644155625917702,6
6855787762331831557,4
6844544981588249861,8
6841941340289289477,6
6841941340289289477,6
6882225160573766917,5
6843550972132723973,10
6834603129825152262,7
6880563369636662534,8
6836471024251325701,4
6848593780644318469,7
6843122494761667845,4
6834959979942923525,8
6846799554868727045,3
6835572995336064262,5
6833838126603963653,8
6840675268445621506,4
6839584483335802118,5
6844544582177328390,8
6834844274996022533,3
6840653065687747845,8
6870502962792369414,10
6845325987765341446,6
6883144794034425094,5
6834563011336752389,3
6853603834485329157,8
6837597292468374790,11
6834962510303579398,4
6843913982898736390,6
6833392057684331782,4
6878402988809997574,8
6849656653227314437,5
6847665193418263814,9
6834969868031347974,7
6834664667042893062,5
6878350257118317830,6
6847886064883993862,3
6840086397798468870,6
6836052358628232454,5
6874800161353256198,4
6835339499761945861,7
6835879708731772166,5
6848904036154969350,7
6851273428209503494,8
6887650505376550150,6
6850131236321496325,8
6832845232678128902,9
6843105656287857925,5
6840263396378578181,7
6866209482553249030,10
6837538323859279109,4
6840961530599640326,4
6862929599660133637,8
6849782917011492101,3
6836044711677988101,10
6833048335948041478,6
6844545444861791494,8
6839009317543267590,7
6870660478528539909,4
6861020893984935174,4
6840123748079652102,4
6834165969183706374,6
6857168578165230854,6
6843262104535846150,10
6839737312633474310,11
6835795022047202566,4
6839453417077837061,9
6833516577200065797,5
6840279256619093254,7
6837022852110241030,10
6848657381971217669,6
6865128726376549638,6
6837283867720699142,5
6837283867720699142,5
6843563014092852485,4
6863620696459726085,4
6886062591496555778,6
6834976103216581893,3
6835767007351246086,1
6848711143310052614,3
6872427864977952006,3
6836448692501826821,4
6835284175633861893,3
6850994738074635526,4
6851345531357187334,9
6833397945769970949,5
6836666256234466561,5
6843077185381682438,11
6864753601382862085,7
6837886359747792134,8
6837204497769483525,6
6844320729647942918,9
6834571130691538181,6
6837968189213756677,6
6851988607197121798,8
6841631228383218949,5
6873518639597833477,8
6886111500604378373,4
6837789856622595334,11
6832689553824861446,6
6850283070323444997,4
6833193030086855941,8
6846667467670981893,7
6835237074346462469,3
6835372903916260614,4
6845475057117007110,4
6833902171566656774,5
6834155644556152070,1
6835980328146947334,9
6840881099883744518,7
6854055952803564806,4
6836559588452568326,8
6837652976320924934,8
6872742348120444166,7
6837455884034018565,5
6835240005015735558,4
6839600240950086918,7
6833355007417535750,4
6842731996922383621,9
6833177927241256198,6
6833943647038213381,9
6839088427565157637,8
6850203776482086149,11
6849565966876019973,9
6843797711209254150,4
6837081653668547845,6
6833463156971539717,7
6842081333758545157,10
6833217530769788165,4
6836371151124499717,4
6846439669257735429,10
6855713510400347398,10
6848279983509540101,7
6846500177902144773,3
6854669383797705990,8
6834162013262990598,9
6877520833082854661,8
6839758120823033093,3
6833110415963081990,7
6840073298328571142,4
6833699708716715270,7
6840073298328571142,4
6833699708716715270,7
6844132814116408581,6
6840862277009181957,9
6839736314603080965,9
6867558069384006918,5
6833740816255569158,3
6857646870517288197,4
6834156665915477254,5
6832942984267435270,4
6837527849285569797,7
6873692728803282181,9
6889926089876000005,11
6851811300759178502,5
6839784002853948678,9
6839682478450478341,10
6837169770211577094,5
6866469425147612422,6
6889160586144386309,4
6843460395076832518,5
6849064581281762566,5
6845528333220908294,11
6835986111681105157,3
6878399731400297733,8
6834532840588299526,7
6833619626212052229,4
6855041926706613509,6
6858753488764161286,6
6871081749493943557,5
6861614979783675142,8
6873151411266391302,5
6835005847781838085,3
6833411696451751174,8
6835005847781838085,3
6833411696451751174,8
6833546355525602566,14
6835000782933298438,3
6835392078336281862,4
6844545223301909765,8
6851033438309403909,4
6833885806680100101,7
6838745227356818693,4
6833208947189484806,6
6849845551572290822,6
6834475556227124485,2
6855060766752656646,4
6836354048166251782,6
6862011047109233926,10
6863892929048579333,7
6833476022818622726,6
6845797065532935430,4
6836515668616023302,5
6852434665345797381,7
6833382538807954693,4
6835833666619362566,6
6834662350004505862,3
6856112330024029446,9
6845333531577584902,3
6843686502115888390,4
6834053075888557318,9
6833509720154819846,6
6839113786272566534,4
6837191005691776262,4
6859126452621724933,9
6832682862865681669,3
6855834211555822853,6
6832682862865681669,3
6855834211555822853,6
6845240308591086853,7
6876332988255194369,5
6838017711642021125,7
6861978231101312262,9
6833338099792186629,6
6871542498347683074,5
6871381676103109894,10
6841754026921561350,10
6835601634052050182,4
6848664343966469381,7
6834086751892557062,8
6855685700315073797,5
6834216397443288326,5
6879262086455741701,8
6837955994438372614,10
6841570948894788870,5
6836080667009420550,8
6867261660852145414,8
6880976453475814662,5
6859941987554970886,5
6833795014728977670,9
6841662175040244998,4
6849154125859491078,9
6884702548041731334,7
6833630559139384581,8
6852102136591879429,7
6832747890721426694,3
6846992134965316869,11
6851270648598187270,4
6852112549064887557,5
6861286221163842821,8
6879296642768456965,3
6857808238579059973,7
6849911150147112198,8
6837133787248348421,5
6888732941405474053,6
6852060445637971205,8
6869767712139169029,7
6833344910964362502,6
6833753324500634886,8
6839854244271508741,6
6833380807202196741,4
6835711855730756870,10
6835760775638961413,5
6837461854206315781,5
6836809432609967365,8
6833843389339798790,6
6881616217946344710,8
6873704269938298117,6
6851450445156699398,6
6834295150441696518,5
6858076921402543366,5
6833867086092176645,3
6840520950887337222,5
6833828474302565638,2
6836520154675924230,5
6835726345863957766,3
6833888151673572613,4
6834650299425213702,10
6837919940968811782,6
6886109721594481925,10
6840434281727167749,3
6834300031118445829,2
6846043580423818501,9
6853798764046552326,9
6838575599183744261,10
6838610383511555330,3
6841331672638688517,3
6853480545033178374,5
6838735759357316358,3
6837203375063305478,3
6834163350088207622,6
6841983733571030277,4
6849288874850536709,5
6852131260890893573,9
6834457088861670661,3
6848334262853225733,3
6871959904702205190,5
6833457018687261957,8
6835346220425301254,3
6834850343717768453,7
6833748404355550469,9
6840880654394182918,3
6864744948093259014,3
6841398942077357317,7
6865845839936507141,5
6833808783756610822,4
6847588899913600262,2
6875223571979848962,3
6847025561752046853,12
6842759462432869637,11
6833245167349255430,2
6834598363250396421,4
6864625331546885382,6
6841926846146219269,3
6866296276477054213,7
6874988781464849669,5
6837901365080116485,5
6860643179901881606,4
6842640766448225541,7
6863409279555210502,3
6856306998787542277,3
6838337294701694213,9
6884519940179709185,6
6837931857892396293,6
6835072138739731718,6
6835447871383276806,6
6832702627944402181,7
6849174219973086469,8
6845689776369093894,6
6853750600497155333,2
6845204040666680581,13
6856900168223165701,5
6853914402781940998,8
6867888373764312326,4
6837428823504489734,8
6840990732178705670,7
6832626488169254150,4
6844363408268070150,7
6837079005573827846,8
6876525073449225477,5
6834161059624963333,7
6841250358078016774,3
6846286697764785413,5
6834177443570420998,4
6832567767779134725,6
6867597905914531078,7
6833575988253756677,5
6840986877412052229,6
6866211798635252998,3
6844268742877154565,6
6847968137980267781,4
6837108337008561414,6
6835565754205719814,6
6839337427736202501,6
6837090231615900933,4
6868744331688152326,4
6838745404406795525,5
6852101559015247110,4
6841981606337465606,7
6834231328766954758,8
6841714620101676293,5
6838258150710299909,6
6867357700305456389,8
6833541606881119493,6
6867973632358878469,4
6834764641932037381,9
6839724333116427526,8
6835476972630543621,7
6861120902537530630,7
6844874013165079813,5
6835564191076666630,7
6874793394082761989,7
6846955329218039045,5
6834511606055996677,6
6844258800304721158,4
6853684630323858693,7
6861978910532308229,9
6882037935441530118,4
6864643557513334022,6
6850065906203249925,7
6833370940013907205,10
6835608577227427078,11
6834468516528278790,8
6834509950719380742,12
6837610733551881477,4
6872145379857534214,3
6876938176225709318,7
6865053260743560454,3
6841352740006857989,3
6874560177425714437,9
6841352740006857989,3
6874560177425714437,9
6832829637765254406,4
6844180172569120006,9
6841133031198166278,6
6845471688805698821,3
6834343341274991878,1
6890637134051495173,4
6834920695533702406,10
6837683045542235398,7
6836117555795463430,5
6850511907535834373,7
6834617698488552709,5
6843404503023242502,5
6833436429129960710,4
6833826955532553477,5
6836849928585743621,12
6839724633265147141,3
6847740687908179205,8
6853179997734161669,10
6861970213638819078,13
6886253634938555653,6
6834128993734626566,9
6851112575132798213,3
6833501805171772677,8
6834490360966778118,4
6834451564980210950,9
6849762884881337606,4
6838069006553943301,6
6837213427019091205,7
6833492033760496901,9
6836019994434800902,8
6876163946886319366,9
6832585815663611141,4
6832585815663611141,4
6876208922101894406,4
6832878035268668678,8
6833436332241587462,5
6873248809367899398,7
6833892862434741509,10
6834594526074539270,4
6859524068903849222,10
6839808651260071174,6
6836013299759467782,5
6835677016763731205,5
6870184839480429830,4
6836647533410913541,3
6874697072931523845,4
6832774497121209606,4
6835732193709542662,7
6833445453695044869,3
6839756780872961285,8
6841158387342773510,2
6833855623508151557,8
6834251798438628613,6
6832723433831386374,4
6849455232548719877,6
6844517434414681350,6
6837231368078937349,8
6862672250580077829,8
6833796486392810758,6
6852481018717293830,4
6879604345319476485,8
6842384359027232005,4
6890532439261793541,11
6839463743970086150,8
6836202475645603078,5
6838729648797502726,8
6845115175578635526,6
6854921725201763589,7
6835322524302200069,8
6843872154874875141,5
6837441579624500486,6
6834294265544215813,4
6832720518920113414,4
6840575427023523077,7
6847844957391162630,7
6850852161421593862,4
6856402594076609797,10
6853701026978024710,9
6833860385964117253,3
6857297132185980165,7
6840127955482496261,7
6862799814380358917,4
6870094128294776070,6
6834948421338631430,1
6859577759140826373,7
6860609247709760773,5
6870599149373361414,5
6882533890418953477,2
6859815284228852997,12
6834389250289519877,1
6841930445102255366,9
6834534911446125830,6
6886140110216236293,3
6839814160256208134,5
6832962337566231813,3
6837247501913967877,3
6841531866466635013,6
6836377647371586821,11
6844654906482248965,2
6844182695262702853,5
6864992903458999557,6
6847172747911646470,7
6854699261175549189,9
6837624368265284869,9
6867186111697947910,5
6837607701023886598,6
6834432165476945157,8
6865707689922661637,5
6888670023750110466,5
6887277864266353925,3
6850274502790647046,4
6840626909949496582,4
6840355180119067909,7
6834845012077890821,10
6837550162634755334,6
6850261424862776581,11
6871584066978761985,5
6840505490158472453,2
6840629665174916358,11
6854265418719251718,8
6837497924411329798,9
6834722726104550661,4
6844703539382504709,4
6842912073006042373,2
6847411829233208581,9
6843113622252686597,8
6886474161582099718,5
6833885836111514885,7
6835038154366438661,9
6835722416803581190,4
6837113399105703173,6
6850177741225053446,6
6833206650875186437,7
6856807312821193990,7
6865756270930988294,3
6835394710434073861,6
6851701571487649029,8
6833489795692449029,3
6835693806940278022,10
6841767612158889221,6
6833387624351272198,6
6847970538665594118,6
6842405180617575685,7
6867622449287007493,6
6850444656954576133,7
6834256302428949766,4
6834965224760610054,2
6834325815820373253,15
6833160711951207686,5
6844375326613654789,4
6877574000671870213,4
6844257732871212293,3
6833473793353190662,5
6846021641869200645,6
6834749128551976197,5
6854578823174819078,11
6882960825036901637,7
6866478718378839301,10
6836411445866007814,2
6835817416677723397,4
6842481775684455686,8
6839335688127679749,7
6844267454114319622,5
6838206175700323590,2
6852946174228335877,3
6873990810849856773,7
6859177023873568005,9
6837912939782081798,6
6836889031612189957,3
6847773291281829125,4
6861436820735986949,5
6886996227121007877,10
6877998134732131589,4
6878933127385943301,5
6833506962320149766,5
6833983035432553733,4
6846269278274981125,3
6839680669552037125,8
6836317654572158214,8
6833770880523308293,7
6852278394810338565,5
6866258866238180613,10
6839949644462624006,7
6872363793809280261,6
6834741064100859142,5
6884235535724875014,2
6833862297467768069,1
6861977256768638213,9
6835288712050412806,4
6887974063617166597,4
6833715352770333957,9
6845488666639355142,5
6842434619778829574,9
6833908498359667973,10
6837297608105512197,6
6873991679226039554,11
6864289220865854725,9
6866866672192507142,4
6834243294633987333,7
6874377520121122054,3
6838652432843558150,6
6848055166499818757,5
6857454589592063238,5
6835091615049108742,5
6841741066333342981,6
6835479180050697473,4
6835479180050697473,4
6833747978998631685,7
6834202428426980613,3
6854448134018354438,10
6839690510328761605,9
6837537310918151429,5
6869111512728964358,4
6860416259251604742,5
6873653365197376773,8
6870807110070848773,5
6837097881527192837,3
6834211345223748870,3
6834518721088851205,6
6873483226216779014,6
6836848042478488837,4
6832550177644088581,6
6876140393059093761,3
6833564562806017286,7
6836030401320946949,9
6834169464997547269,5
6837033641982332165,8
6834308553013038341,2
6865074316753505542,6
6835684578716323077,3
6832828510973857029,2
6843257069869567237,4
6869134844325121285,6
6849040717021515014,5
6833763729956490501,7
6834577554230267141,9
6834620182762130693,5
6881322061281709314,7
6861976587001220358,9
6881322061281709314,7
6861976587001220358,9
6835705729106627845,6
6885775326903930118,3
6835668067494726917,3
6838738092229184774,6
6839893375391485189,8
6833910191629569285,3
6849391047294864645,5
6853051425488899334,4
6839343541202849030,6
6856470936502144261,5
6854332180533923077,6
6846279044615474437,5
6835363856697675013,4
6868071436209179909,5
6843793455785954565,5
6858822701235064070,6
6882535864111533318,4
6878324053111770374,3
6836830462372105477,9
6864372741286464773,5
6832425015233809670,8
6840428554837101829,8
6855312272382889222,5
6840828685386288390,4
6837679684721921286,9
6869089331118738693,6
6853673142838103302,4
6878400963464432901,8
6846364884439944453,8
6848871949326748933,3
6832589204476808453,6
6848871949326748933,3
6832589204476808453,6
6834940474835356934,3
6876813986797505793,4
6835680927419501829,7
6833133577635384582,9
6836050785562905862,6
6833408219763838213,3
6835017053565504773,6
6835366010531417350,5
6846851567333772550,4
6850096356028075270,2
6853877101267881221,5
6833635201831193861,8
6860522985061633286,7
6835353419226696966,3
6837635604172344582,8
6867694037311196421,4
6843985346439417094,8
6847469073928834309,10
6844596781536267526,6
6839859734632221958,6
6833286771183308038,7
6833478511165000966,4
6832859206471683334,6
6889586115850898693,5
6850243351036316934,4
6839727174467980550,8
6843688243200789765,5
6837991975225019653,2
6833125667656191237,5
6839189686150237446,10
6845825151477501189,9
6839437904301821189,6
6853509105840098565,6
6859191330061438214,5
6833911567793343750,8
6835715700980567301,10
6853860894737239301,6
6865830776651402501,6
6846731774806985990,5
6846670831477656838,7
6836831409223519493,2
6849765148610137350,7
6860228633722653957,9
6834459931605814533,8
6843140018102340870,9
6868356988330429702,4
6875607043651144961,3
6835857472217992453,1
6876848921969298694,10
6847482191652392197,10
6833708595427773702,7
6844627148389518597,4
6837682342346198278,6
6842426267699072262,4
6844187735121595654,3
6834342452447563014,7
6847499268585049349,5
6843728584910146822,6
6853923884744412422,7
6854056274812964102,11
6837948081816800518,7
6846516538028215557,5
6834699793273474309,4
6851578692968156421,13
6837148523746643205,7
6840157851177209093,2
6840219116045995269,9
6833813978926402821,8
6836772324172156166,4
6833872255529897222,5
6876508566514175233,5
6876081531576732934,6
6886190820408446213,13
6833568458345663750,7
6834195931458555142,5
6837682607677852933,6
6834935271474121989,2
6839336020232719622,7
6852714381545884934,5
6854096692468272389,7
6858696350045916421,3
6841906548495764741,3
6848613464441638150,4
6833457487824391430,3
6833853997103828230,3
6876795143282806018,2
6882426128401730822,5
6886807282621893893,10
6837248943655570693,6
6835682168778362118,6
6833702214201019654,10
6841926443543383302,3
6836852638894591237,2
6833276584426786053,11
6834210854985092357,7
6854267149612092678,7
6833741182581886213,11
6862959575004466438,6
6846202262868479237,4
6842407944257080581,9
6838846372997811462,6
6842407944257080581,9
6838846372997811462,6
6837220283519372549,3
6852604374666054917,6
6850042252002102534,4
6837158401303137541,6
6875159830928035077,8
6878587694843284738,3
6851466832700853509,4
6839117356405411078,7
6850333129257782534,11
6860199484983495941,4
6840191447849864454,1
6863499123417451781,8
6879997143369747718,5
6848366225274244358,4
6887014696369573126,4
6841972042439429382,3
6844978164775636229,7
6846783796491062534,9
6840020378614549766,5
6834868263646809350,9
6834214824327646469,4
6835085664959220998,10
6836226708748700934,7
6843889123799862534,7
6840928722862787845,9
6835149568519179525,4
6835394883881094405,8
6858273492299828486,6
6841315149446483206,5
6872359689196260614,7
6849753480572308742,3
6845126071742991622,12
6845126071742991622,12
6840862825380891910,2
6834608734275194117,9
6836575261383789829,8
6833639677623291142,2
6834897589050084614,5
6880628023125658886,5
6835806911909121285,8
6861634195903548673,3
6851751224203545862,6
6838077931332340997,5
6839614715367296261,8
6849400592750759173,4
6845712762266504453,8
6836229882268224773,8
6833724633959714054,4
6844287112942980358,10
6865079185883401477,5
6847235099117899014,5
6866152993239092485,5
6871601401320000773,5
6868786400125340933,7
6833208122807422214,6
6833446447397047557,5
6870655066404080902,6
6845791811831663877,7
6873286900745030918,8
6865494259835899141,8
6870364143145340165,6
6835766607919205638,8
6861975783456443653,9
6861971652767485189,8
6862579337795882246,9
6839682802762534149,5
6833402349109710086,6
6834842752694471942,9
6833843665018850565,8
6834253536151276805,3
6837682813584674054,6
6842789138559683845,5
6832702074405260549,4
6834236429107842309,9
6834480182586379525,4
6840235447394782469,5
6865818067117591814,3
6846434326066859270,11
6837886215937608966,4
6853829502477323526,5
6834937549144837382,4
6834986592793283845,6
6838076137764097286,5
6855058004543327493,3
6883968317044870406,6
6889834656129125637,6
6886147695891762437,3
6834852849571106053,8
6839019991216426245,5
6839334963649776902,6
6840128821946027270,2
6834556637341175046,9
6833525110154988806,3
6833567649545473286,4
6835105500145732869,6
6834969085831335173,3
6834763104472141062,3
6838326240873630982,4
6847136591354318085,11
6836569010369268997,6
6833100662578924805,3
6833100662578924805,3
6850877524185074950,7
6852829456055143686,2
6833744062340746501,5
6853167959234399493,2
6834323606105820422,6
6861243667592613125,2
6886943989061127430,2
6846355803272793349,12
6833385476829842693,3
6834152844841602309,7
6833225177472503045,2
6838798954562473221,6
6835074984642186501,5
6834304845827116293,4
6837609988223929605,5
6851606126341999877,7
6872805751740534021,6
6833201998880394501,7
6837078744159636742,5
6840464768894029062,3
6869635460558310657,4
6857135472536194310,5
6832390649048845573,5
6880705018308218118,6
6833656423788940549,6
6883577299283873029,12
6879550204807367941,2
6874547429853744386,4
6852660285019262214,9
6876196436032179462,4
6838178165018414342,7
6874293407309696257,4
6845786669304646917,3
6856569995216817413,6
6834511681113115909,3
6838201937398074629,6
6833829927419251973,9
6848686305631554821,4
6850289632165301509,5
6833514627821751557,4
6838273671237258501,4
6859368269372017926,3
6836099557638671622,6
6837908467106303237,10
6837265677678562566,10
6857206337139444997,5
6841311391958191366,3
6833039771028212998,7
6835377554807983366,4
6836104324859399430,11
6851350394795298054,6
6842246244480437509,8
6837514334206250246,7
6866031306061532418,6
6856153389751995654,6
6833168515306917126,7
6878029277032467718,5
6841709787957251333,6
6886081639735217413,9
6887882372449160449,7
6837587586358332678,4
6835000910456835333,4
6883033043062263046,7
6885823110180801798,3
6834274013821357318,9
6834264727837805829,8
6839389706510191877,4
6840648226178206982,2
6834629029040246022,6
6836786304710151429,6
6833690377132838150,3
